Cohort_Position,True_Family,Predicted_Family,ATTACK_Candidate_ID,ATTACK_Candidate_Name,Aggregated_Evidence_Level,Supporting_Feature_Count,Supporting_Features,Candidate_Positive_SHAP,Candidate_Normalized_SHAP_Support
181,180solutions,CWS,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,3,ldrmodules.not_in_mem_avg; ldrmodules.not_in_load_avg; ldrmodules.not_in_init_avg,0.4411436542868614,0.1752754510302078
182,180solutions,Transponder,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,2,ldrmodules.not_in_init_avg; ldrmodules.not_in_load_avg,0.28217922151088715,0.14227282590814766
183,180solutions,Gator,T1014,Rootkit,MEDIUM_CANDIDATE,2,psxview.not_in_pslist_false_avg; psxview.not_in_deskthrd,0.1075589507818222,0.043006391691615076
183,180solutions,Gator,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,4,ldrmodules.not_in_load; ldrmodules.not_in_init_avg; ldrmodules.not_in_mem_avg; ldrmodules.not_in_load_avg,0.5338905602693558,0.2134709049177539
184,180solutions,Transponder,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,3,ldrmodules.not_in_init_avg; ldrmodules.not_in_mem_avg; ldrmodules.not_in_load_avg,0.2961927503347397,0.17987500199057016
185,180solutions,Zeus,T1014,Rootkit,MEDIUM_CANDIDATE,2,psxview.not_in_csrss_handles_false_avg; psxview.not_in_ethread_pool_false_avg,0.14419300854206085,0.0915446248766697
185,180solutions,Zeus,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.ninjections,0.2887835204601288,0.18334161495337034
185,180solutions,Zeus,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,4,ldrmodules.not_in_init_avg; ldrmodules.not_in_mem; ldrmodules.not_in_load; ldrmodules.not_in_mem_avg,0.28325871378183365,0.17983404991956972
186,180solutions,Gator,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_deskthrd_false_avg,0.12753745913505554,0.03443409281490544
186,180solutions,Gator,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,4,ldrmodules.not_in_load_avg; ldrmodules.not_in_init_avg; ldrmodules.not_in_load; ldrmodules.not_in_init,1.547876514494419,0.4179142655623358
187,180solutions,180solutions,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_pslist_false_avg,0.05498616024851799,0.02847195918255475
187,180solutions,180solutions,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,3,ldrmodules.not_in_load_avg; ldrmodules.not_in_init_avg; ldrmodules.not_in_load,0.2759663090109825,0.14289598419690996
188,180solutions,Reconyc,T1055,Process Injection,HIGH_CANDIDATE,2,malfind.uniqueInjections; malfind.ninjections,0.22564371675252914,0.07879213156367955
188,180solutions,Reconyc,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_load,0.34075579047203064,0.11898791360277008
189,180solutions,180solutions,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_init_avg,0.08901865035295486,0.061408867863434864
190,180solutions,Maze,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_csrss_handles_false_avg,0.03699885681271553,0.018637682582128903
190,180solutions,Maze,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_mem,0.35876280069351196,0.18072199461317612
191,180solutions,Emotet,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,2,ldrmodules.not_in_load_avg; ldrmodules.not_in_init_avg,0.11586935073137283,0.0524282802468678
192,180solutions,Ako,T1014,Rootkit,MEDIUM_CANDIDATE,2,psxview.not_in_csrss_handles_false_avg; psxview.not_in_deskthrd_false_avg,0.15901433676481247,0.0669752358179808
192,180solutions,Ako,T1055,Process Injection,HIGH_CANDIDATE,2,malfind.uniqueInjections; malfind.ninjections,1.0409838408231735,0.4384519008808487
193,180solutions,180solutions,T1055,Process Injection,HIGH_CANDIDATE,2,malfind.ninjections; malfind.uniqueInjections,1.1849916875362396,0.31852530296894416
193,180solutions,180solutions,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,2,ldrmodules.not_in_load_avg; ldrmodules.not_in_load,0.2387263923883438,0.06416956107116555
194,180solutions,180solutions,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,3,ldrmodules.not_in_init_avg; ldrmodules.not_in_load_avg; ldrmodules.not_in_load,0.21252648532390594,0.15290843672297555
195,180solutions,180solutions,T1055,Process Injection,HIGH_CANDIDATE,2,malfind.ninjections; malfind.uniqueInjections,1.1885176599025726,0.31914528709723244
195,180solutions,180solutions,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,2,ldrmodules.not_in_load_avg; ldrmodules.not_in_load,0.20589826256036758,0.05528858538209393
196,180solutions,180solutions,T1055,Process Injection,HIGH_CANDIDATE,2,malfind.uniqueInjections; malfind.ninjections,0.1500319540500641,0.0679258287635763
196,180solutions,180solutions,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,3,ldrmodules.not_in_load_avg; ldrmodules.not_in_load; ldrmodules.not_in_init_avg,0.35563259571790695,0.16100995919455857
197,180solutions,Emotet,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,4,ldrmodules.not_in_init_avg; ldrmodules.not_in_init; ldrmodules.not_in_load_avg; ldrmodules.not_in_load,0.596405453979969,0.2626006893494924
198,180solutions,Shade,T1014,Rootkit,MEDIUM_CANDIDATE,2,psxview.not_in_session_false_avg; psxview.not_in_csrss_handles_false_avg,0.1861025094985962,0.12934771727556035
198,180solutions,Shade,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.0516914501786232,0.03592735584964642
198,180solutions,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_mem_avg,0.043476227670907974,0.03021749045800437
199,180solutions,Zeus,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_ethread_pool_false_avg,0.06682823598384857,0.032213110312694845
199,180solutions,Zeus,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,2,ldrmodules.not_in_load_avg; ldrmodules.not_in_load,0.43967997282743454,0.2119382512265613
200,180solutions,180solutions,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,3,ldrmodules.not_in_load; ldrmodules.not_in_init_avg; ldrmodules.not_in_load_avg,0.5416497737169266,0.2306009859964233
201,180solutions,180solutions,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.062170032411813736,0.016130528270555018
201,180solutions,180solutions,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_load,0.09403261542320251,0.024397538534175988
202,180solutions,Conti,T1014,Rootkit,MEDIUM_CANDIDATE,3,psxview.not_in_csrss_handles_false_avg; psxview.not_in_deskthrd_false_avg; psxview.not_in_session_false_avg,0.5023899972438812,0.22989299379264672
202,180solutions,Conti,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.5818292498588562,0.2662442900137009
202,180solutions,Conti,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,2,ldrmodules.not_in_mem_avg; ldrmodules.not_in_mem,0.15189179033041,0.06950548100708276
203,180solutions,180solutions,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,2,ldrmodules.not_in_load_avg; ldrmodules.not_in_load,0.15602274239063263,0.08585774153202871
204,180solutions,Gator,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_deskthrd_false_avg,0.10838983952999115,0.030246874901975425
204,180solutions,Gator,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,5,ldrmodules.not_in_load_avg; ldrmodules.not_in_load; ldrmodules.not_in_init_avg; ldrmodules.not_in_init; ldrmodules.not_in_mem,1.7766503989696503,0.49578560679860184
205,180solutions,Emotet,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,3,ldrmodules.not_in_init_avg; ldrmodules.not_in_init; ldrmodules.not_in_load_avg,0.47264184057712555,0.23476114552225769
206,180solutions,Pysa,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_pspcid_list_false_avg,0.07132326066493988,0.04182127053290094
206,180solutions,Pysa,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,2,ldrmodules.not_in_mem; ldrmodules.not_in_load,0.2811308354139328,0.16484452075486786
207,180solutions,Emotet,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_init_avg,0.06741075217723846,0.029362269310735753
208,180solutions,Transponder,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,2,ldrmodules.not_in_load; ldrmodules.not_in_load_avg,0.8111098259687424,0.29278521462033497
209,180solutions,180solutions,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_deskthrd_false_avg,0.16058197617530823,0.08073356160163352
209,180solutions,180solutions,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,2,ldrmodules.not_in_load; ldrmodules.not_in_init,0.25433771312236786,0.12786982648393022
210,180solutions,Gator,T1055,Process Injection,HIGH_CANDIDATE,2,malfind.uniqueInjections; malfind.ninjections,0.2923892214894295,0.12741768961176855
210,180solutions,Gator,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,2,ldrmodules.not_in_init; ldrmodules.not_in_mem,0.3364872857928276,0.1466347915325154
211,180solutions,180solutions,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.ninjections,0.2176673412322998,0.10584169096083587
211,180solutions,180solutions,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,3,ldrmodules.not_in_load; ldrmodules.not_in_init_avg; ldrmodules.not_in_load_avg,0.7204498201608658,0.3503218571355472
212,180solutions,Reconyc,T1055,Process Injection,HIGH_CANDIDATE,2,malfind.uniqueInjections; malfind.ninjections,0.2975161150097847,0.14281638332893343
212,180solutions,Reconyc,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,3,ldrmodules.not_in_load_avg; ldrmodules.not_in_mem_avg; ldrmodules.not_in_load,0.776883453130722,0.3729266397572236
213,180solutions,180solutions,T1055,Process Injection,HIGH_CANDIDATE,2,malfind.ninjections; malfind.uniqueInjections,0.15458232909440994,0.10909964405786465
214,180solutions,Gator,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,5,ldrmodules.not_in_load; ldrmodules.not_in_init_avg; ldrmodules.not_in_mem_avg; ldrmodules.not_in_load_avg; ldrmodules.not_in_mem,0.7711415477097034,0.27275204348435456
215,180solutions,180solutions,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.052372045814991,0.028163292770422635
215,180solutions,180solutions,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,3,ldrmodules.not_in_load_avg; ldrmodules.not_in_load; ldrmodules.not_in_init,0.19089731946587563,0.10265585415927062
216,180solutions,Reconyc,T1055,Process Injection,HIGH_CANDIDATE,2,malfind.uniqueInjections; malfind.ninjections,0.21276571601629257,0.07145449317701835
216,180solutions,Reconyc,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_load,0.2640783190727234,0.08868713814276097
217,180solutions,Emotet,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,4,ldrmodules.not_in_init_avg; ldrmodules.not_in_init; ldrmodules.not_in_load_avg; ldrmodules.not_in_load,0.6368458047509193,0.2780927653352495
218,180solutions,Transponder,T1014,Rootkit,MEDIUM_CANDIDATE,3,psxview.not_in_session_false_avg; psxview.not_in_pslist_false_avg; psxview.not_in_ethread_pool_false_avg,0.43748997896909714,0.15227004763959998
218,180solutions,Transponder,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,2,ldrmodules.not_in_init_avg; ldrmodules.not_in_load_avg,0.32741186022758484,0.11395694061862384
219,180solutions,Conti,T1014,Rootkit,MEDIUM_CANDIDATE,2,psxview.not_in_csrss_handles_false_avg; psxview.not_in_deskthrd_false_avg,0.16317208856344223,0.07792308077998814
219,180solutions,Conti,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.4821743965148926,0.23026312147168232
219,180solutions,Conti,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,2,ldrmodules.not_in_init_avg; ldrmodules.not_in_mem,0.09525284171104431,0.04548814043210129
220,180solutions,Shade,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_session_false_avg,0.04932539537549019,0.024819813167162457
220,180solutions,Shade,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.09339718520641327,0.04699608932711996
220,180solutions,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_load_avg,0.0584474615752697,0.02940990265460562
221,180solutions,Transponder,T1014,Rootkit,MEDIUM_CANDIDATE,3,psxview.not_in_ethread_pool_false_avg; psxview.not_in_pslist_false_avg; psxview.not_in_session_false_avg,0.3088297098875046,0.13923793539338908
221,180solutions,Transponder,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_init_avg,0.16627538204193115,0.0749663654792114
222,180solutions,Shade,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.07160845398902893,0.031514874950386275
222,180solutions,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_init_avg,0.06855929642915726,0.030172940948877132
223,180solutions,Refroso,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,4,ldrmodules.not_in_mem_avg; ldrmodules.not_in_load_avg; ldrmodules.not_in_init_avg; ldrmodules.not_in_load,0.8332354687154293,0.26412588818124055
224,180solutions,Transponder,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,3,ldrmodules.not_in_load; ldrmodules.not_in_init_avg; ldrmodules.not_in_mem,0.7267027832567692,0.2980308439738805
225,180solutions,TIBS,T1014,Rootkit,MEDIUM_CANDIDATE,2,psxview.not_in_session_false_avg; psxview.not_in_pslist_false_avg,0.11601051315665245,0.06153762961066955
225,180solutions,TIBS,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,4,ldrmodules.not_in_load; ldrmodules.not_in_load_avg; ldrmodules.not_in_mem_avg; ldrmodules.not_in_init_avg,1.2819729521870613,0.6800209270349233
226,180solutions,Gator,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_pslist_false_avg,0.05587301403284073,0.034984201534331155
226,180solutions,Gator,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,4,ldrmodules.not_in_load; ldrmodules.not_in_init_avg; ldrmodules.not_in_mem_avg; ldrmodules.not_in_load_avg,0.6372146233916283,0.3989841105091041
227,180solutions,180solutions,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_deskthrd_false_avg,0.1503346711397171,0.06450589087800811
227,180solutions,180solutions,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.09937584400177002,0.04264037896574466
227,180solutions,180solutions,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,2,ldrmodules.not_in_load_avg; ldrmodules.not_in_load,0.17417921870946884,0.07473715537547322
228,180solutions,Gator,T1055,Process Injection,HIGH_CANDIDATE,2,malfind.uniqueInjections; malfind.ninjections,0.2814173027873039,0.10357750011583203
228,180solutions,Gator,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,4,ldrmodules.not_in_init; ldrmodules.not_in_load; ldrmodules.not_in_init_avg; ldrmodules.not_in_mem,0.5717891678214073,0.21045078610896706
229,180solutions,Refroso,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,3,ldrmodules.not_in_mem_avg; ldrmodules.not_in_load_avg; ldrmodules.not_in_init_avg,0.40345361828804016,0.14381924698576348
230,180solutions,CWS,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,5,ldrmodules.not_in_init_avg; ldrmodules.not_in_load; ldrmodules.not_in_load_avg; ldrmodules.not_in_mem_avg; ldrmodules.not_in_mem,1.0654492005705833,0.40299165131207243
231,180solutions,180solutions,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.05086515098810196,0.029981597737408567
231,180solutions,180solutions,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_mem_avg,0.036123208701610565,0.02129221070295221
232,180solutions,180solutions,T1055,Process Injection,HIGH_CANDIDATE,2,malfind.ninjections; malfind.uniqueInjections,0.9986883103847504,0.3990461451680644
233,180solutions,Scar,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,5,ldrmodules.not_in_load_avg; ldrmodules.not_in_init_avg; ldrmodules.not_in_mem_avg; ldrmodules.not_in_load; ldrmodules.not_in_mem,1.1175419762730598,0.4836862776837992
234,180solutions,180solutions,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_load_avg,0.10923976451158524,0.019597794307692634
235,180solutions,180solutions,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_deskthrd_false_avg,0.22190645337104797,0.08173640079215463
235,180solutions,180solutions,T1055,Process Injection,HIGH_CANDIDATE,2,malfind.uniqueInjections; malfind.ninjections,0.4883258640766144,0.17986857947119503
235,180solutions,180solutions,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,3,ldrmodules.not_in_load_avg; ldrmodules.not_in_load; ldrmodules.not_in_init_avg,0.40294358134269714,0.14841910886738496
236,180solutions,180solutions,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_deskthrd_false_avg,0.032458625733852386,0.016366513291288354
236,180solutions,180solutions,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.05163784325122833,0.02603719131039094
236,180solutions,180solutions,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_mem_avg,0.04972311109304428,0.025071731787454532
237,180solutions,180solutions,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,3,ldrmodules.not_in_load_avg; ldrmodules.not_in_load; ldrmodules.not_in_init_avg,0.35027550160884857,0.07251139176962536
238,180solutions,Transponder,T1014,Rootkit,MEDIUM_CANDIDATE,3,psxview.not_in_ethread_pool_false_avg; psxview.not_in_pslist_false_avg; psxview.not_in_session_false_avg,0.2883211597800255,0.13958205549463795
238,180solutions,Transponder,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,2,ldrmodules.not_in_init_avg; ldrmodules.not_in_load_avg,0.30200470983982086,0.14620653649099366
239,180solutions,Conti,T1014,Rootkit,MEDIUM_CANDIDATE,2,psxview.not_in_csrss_handles_false_avg; psxview.not_in_deskthrd_false_avg,0.382735937833786,0.12434381762155021
239,180solutions,Conti,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.6508641242980957,0.21145369945186324
239,180solutions,Conti,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,4,ldrmodules.not_in_init_avg; ldrmodules.not_in_load_avg; ldrmodules.not_in_mem; ldrmodules.not_in_init,0.3502805009484291,0.11379964727856784
240,180solutions,Transponder,T1014,Rootkit,MEDIUM_CANDIDATE,4,psxview.not_in_ethread_pool_false_avg; psxview.not_in_session_false_avg; psxview.not_in_pslist_false_avg; psxview.not_in_pslist,0.41897907853126526,0.19890973772443316
240,180solutions,Transponder,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,3,ldrmodules.not_in_mem_avg; ldrmodules.not_in_load_avg; ldrmodules.not_in_init_avg,0.2769361436367035,0.13147505095074105
241,180solutions,180solutions,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_session_false_avg,0.06717972457408905,0.024944221852684342
241,180solutions,180solutions,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.055446844547986984,0.020587735365169037
241,180solutions,180solutions,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,3,ldrmodules.not_in_load; ldrmodules.not_in_load_avg; ldrmodules.not_in_init_avg,0.47308650612831116,0.17565976697867283
242,180solutions,180solutions,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.05147979035973549,0.02916834734507269
243,180solutions,Transponder,T1014,Rootkit,MEDIUM_CANDIDATE,3,psxview.not_in_ethread_pool_false_avg; psxview.not_in_session_false_avg; psxview.not_in_pslist_false_avg,0.26696180552244186,0.13113074973833233
243,180solutions,Transponder,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,2,ldrmodules.not_in_init_avg; ldrmodules.not_in_load_avg,0.23868147283792496,0.11723954451325222
244,180solutions,180solutions,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_ethread_pool_false_avg,0.06638451665639877,0.02531755736449187
244,180solutions,180solutions,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.ninjections,0.4475783407688141,0.1706962841376099
244,180solutions,180solutions,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_load,0.18161584436893463,0.06926418673665112
245,180solutions,Conti,T1014,Rootkit,MEDIUM_CANDIDATE,2,psxview.not_in_csrss_handles_false_avg; psxview.not_in_deskthrd_false_avg,0.30973776429891586,0.1838372798653181
245,180solutions,Conti,T1055,Process Injection,HIGH_CANDIDATE,2,malfind.uniqueInjections; malfind.ninjections,0.5642427206039429,0.3348924764612521
245,180solutions,Conti,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_mem_avg,0.05790550261735916,0.0343683958412514
246,180solutions,Emotet,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,4,ldrmodules.not_in_load; ldrmodules.not_in_mem; ldrmodules.not_in_load_avg; ldrmodules.not_in_init,0.4320433810353279,0.24977483261761046
247,180solutions,Gator,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_deskthrd_false_avg,0.13989372551441193,0.044114707645392895
